taxonID,scientificName,kingdom,phylum,class,order,family,genus,nomenclaturalCode
gn_6351,"Gymnorhina tibicen (Latham, 1801)",Animalia,Chordata,Aves,Passeriformes,Artamidae,Gymnorhina,ICZN
gn_6352,"Cracticus torquatus (Latham, 1801)",Animalia,Chordata,Aves,Passeriformes,Artamidae,Cracticus,ICZN
gn_6353,"Cracticus argenteus Gould, 1841",Animalia,Chordata,Aves,Passeriformes,Artamidae,Cracticus,ICZN
gn_6354,"Cracticus mentalis Salvadori & D'Albertis, 1875",Animalia,Chordata,Aves,Passeriformes,Artamidae,Cracticus,ICZN
gn_6355,"Cracticus nigrogularis (Gould, 1837)",Animalia,Chordata,Aves,Passeriformes,Artamidae,Cracticus,ICZN
gn_6356,"Cracticus cassicus (Boddaert, 1783)",Animalia,Chordata,Aves,Passeriformes,Artamidae,Cracticus,ICZN
gn_6357,"Cracticus louisiadensis Tristram, 1889",Animalia,Chordata,Aves,Passeriformes,Artamidae,Cracticus,ICZN
gn_6358,"Strepera graculina (Shaw, 1790)",Animalia,Chordata,Aves,Passeriformes,Artamidae,Strepera,ICZN
gn_6359,"Strepera fuliginosa (Gould, 1837)",Animalia,Chordata,Aves,Passeriformes,Artamidae,Strepera,ICZN
gn_6360,"Strepera versicolor (Latham, 1801)",Animalia,Chordata,Aves,Passeriformes,Artamidae,Strepera,ICZN
gn_6361,"Rhagologus leucostigma (Salvadori, 1876)",Animalia,Chordata,Aves,Passeriformes,Rhagologidae,Rhagologus,ICZN
gn_6362,"Aegithina tiphia (Linnaeus, 1758)",Animalia,Chordata,Aves,Passeriformes,Aegithinidae,Aegithina,ICZN
gn_6363,"Aegithina nigrolutea (G. F. L. Marshall, 1876)",Animalia,Chordata,Aves,Passeriformes,Aegithinidae,Aegithina,ICZN
gn_6364,"Aegithina viridissima (Bonaparte, 1850)",Animalia,Chordata,Aves,Passeriformes,Aegithinidae,Aegithina,ICZN
gn_6365,"Aegithina lafresnayei (Hartlaub, 1844)",Animalia,Chordata,Aves,Passeriformes,Aegithinidae,Aegithina,ICZN
gn_6366,"Pericrocotus erythropygius (Jerdon, 1840)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Pericrocotus,ICZN
gn_6367,"Pericrocotus albifrons Jerdon, 1862",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Pericrocotus,ICZN
gn_6368,"Pericrocotus igneus Blyth, 1846",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Pericrocotus,ICZN
gn_6369,"Pericrocotus cinnamomeus (Linnaeus, 1766)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Pericrocotus,ICZN
gn_6370,"Pericrocotus solaris Blyth, 1846",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Pericrocotus,ICZN
gn_6371,"Pericrocotus miniatus (Temminck, 1822)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Pericrocotus,ICZN
gn_6372,"Pericrocotus brevirostris (Vigors, 1831)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Pericrocotus,ICZN
gn_6373,"Pericrocotus lansbergei Büttikofer, 1886",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Pericrocotus,ICZN
gn_6374,"Pericrocotus ethologus Bangs & J. C. Phillips, 1914",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Pericrocotus,ICZN
gn_6375,"Pericrocotus flammeus (J. R. Forster, 1781)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Pericrocotus,ICZN
gn_6376,"Pericrocotus speciosus (Latham, 1790)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Pericrocotus,ICZN
gn_6377,"Pericrocotus divaricatus (Raffles, 1822)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Pericrocotus,ICZN
gn_6378,"Pericrocotus tegimae Stejneger, 1887",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Pericrocotus,ICZN
gn_6379,"Pericrocotus cantonensis Swinhoe, 1861",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Pericrocotus,ICZN
gn_6380,"Pericrocotus roseus (Vieillot, 1818)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Pericrocotus,ICZN
gn_6381,"Ceblepyris cinereus (P. L. S. Müller, 1776)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Ceblepyris,ICZN
gn_6382,"Ceblepyris cucullatus (Milne-Edwards & Oustalet, 1885)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Ceblepyris,ICZN
gn_6383,"Ceblepyris graueri (Neumann, 1908)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Ceblepyris,ICZN
gn_6384,"Ceblepyris pectoralis (Jardine & Selby, 1828)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Ceblepyris,ICZN
gn_6385,"Ceblepyris caesius M. H. K. Lichtenstein, 1823",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Ceblepyris,ICZN
gn_6386,"Coracina caeruleogrisea (G. R. Gray, 1858)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Coracina,ICZN
gn_6387,"Coracina longicauda (De Vis, 1890)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Coracina,ICZN
gn_6388,"Coracina temminckii (S. Müller, 1843)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Coracina,ICZN
gn_6389,"Coracina bicolor (Temminck, 1824)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Coracina,ICZN
gn_6390,"Coracina maxima (Rüppell, 1839)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Coracina,ICZN
gn_6391,"Coracina lineata (Swainson, 1825)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Coracina,ICZN
gn_6392,"Coracina novaehollandiae (J. F. Gmelin, 1789)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Coracina,ICZN
gn_6393,"Coracina boyeri (G. R. Gray, 1846)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Coracina,ICZN
gn_6394,"Coracina fortis (Salvadori, 1878)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Coracina,ICZN
gn_6395,"Coracina personata (S. Müller, 1843)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Coracina,ICZN
gn_6396,"Coracina welchmani (Tristram, 1892)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Coracina,ICZN
gn_6397,"Coracina caledonica (J. F. Gmelin, 1788)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Coracina,ICZN
gn_6398,"Coracina striata (Boddaert, 1783)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Coracina,ICZN
gn_6399,"Coracina javensis (Horsfield, 1821)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Coracina,ICZN
gn_6400,"Coracina macei (R. Lesson, 1831)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Coracina,ICZN
gn_6401,"Coracina dobsoni (Ball, 1872)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Coracina,ICZN
gn_6402,"Coracina schistacea (Sharpe, 1878)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Coracina,ICZN
gn_6403,"Coracina leucopygia (Bonaparte, 1850)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Coracina,ICZN
gn_6404,"Coracina larvata (S. Müller, 1843)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Coracina,ICZN
gn_6405,"Coracina papuensis (J. F. Gmelin, 1788)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Coracina,ICZN
gn_6406,"Coracina ingens (Rothschild & E. Hartert, 1914)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Coracina,ICZN
gn_6407,"Coracina atriceps (S. Müller, 1843)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Coracina,ICZN
gn_6408,"Campephaga flava Vieillot, 1817",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Campephaga,ICZN
gn_6409,"Campephaga phoenicea (Latham, 1790)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Campephaga,ICZN
gn_6410,"Campephaga petiti Oustalet, 1884",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Campephaga,ICZN
gn_6411,"Campephaga quiscalina Finsch, 1869",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Campephaga,ICZN
gn_6412,"Lobotos lobatus (Temminck, 1824)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lobotos,ICZN
gn_6413,"Lobotos oriolinus G. L. Bates, 1909",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lobotos,ICZN
gn_6414,"Campochaera sloetii (Schlegel, 1866)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Campochaera,ICZN
gn_6415,"Malindangia mcgregori Mearns, 1907",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Malindangia,ICZN
gn_6416,"Edolisoma anale (J. Verreaux & Des Murs, 1860)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Edolisoma,ICZN
gn_6417,"Edolisoma ostentum (Ripley, 1952)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Edolisoma,ICZN
gn_6418,"Edolisoma coerulescens (Blyth, 1842)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Edolisoma,ICZN
gn_6419,"Edolisoma montanum (A. B. Meyer, 1874)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Edolisoma,ICZN
gn_6420,"Edolisoma dohertyi E. Hartert, 1896",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Edolisoma,ICZN
gn_6421,"Edolisoma dispar Salvadori, 1878",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Edolisoma,ICZN
gn_6422,"Edolisoma schisticeps (G. R. Gray, 1846)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Edolisoma,ICZN
gn_6423,"Edolisoma ceramense (Bonaparte, 1850)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Edolisoma,ICZN
gn_6424,"Edolisoma mindanense (Tweeddale, 1879)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Edolisoma,ICZN
gn_6425,"Edolisoma salomonis Tristram, 1879",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Edolisoma,ICZN
gn_6426,"Edolisoma holopolium (Sharpe, 1888)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Edolisoma,ICZN
gn_6427,"Edolisoma morio (S. Müller, 1843)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Edolisoma,ICZN
gn_6428,"Edolisoma incertum (A. B. Meyer, 1874)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Edolisoma,ICZN
gn_6429,"Edolisoma remotum Sharpe, 1878",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Edolisoma,ICZN
gn_6430,"Edolisoma sula E. Hartert, 1918",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Edolisoma,ICZN
gn_6431,"Edolisoma tenuirostre (Jardine, 1831)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Edolisoma,ICZN
gn_6432,"Edolisoma admiralitatis Rothschild & E. Hartert, 1914",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Edolisoma,ICZN
gn_6433,"Edolisoma monacha (Hartlaub & Finsch, 1872)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Edolisoma,ICZN
gn_6434,"Edolisoma nesiotis (Hartlaub & Finsch, 1872)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Edolisoma,ICZN
gn_6435,"Edolisoma insperatum (Finsch, 1876)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Edolisoma,ICZN
gn_6436,"Edolisoma melas (R. Lesson, 1828)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Edolisoma,ICZN
gn_6437,"Edolisoma parvulum (Salvadori, 1878)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Edolisoma,ICZN
gn_6438,"Celebesica abbotti (Riley, 1918)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Celebesica,ICZN
gn_6439,"Cyanograucalus azureus (Cassin, 1852)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Cyanograucalus,ICZN
gn_6440,"Lalage maculosa (Peale, 1849)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage,ICZN
gn_6441,"Lalage sharpei Rothschild, 1900",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage,ICZN
gn_6442,"Lalage sueurii (Vieillot, 1818)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage,ICZN
gn_6443,"Lalage leucopyga (Gould, 1838)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage,ICZN
gn_6444,"Lalage tricolor (Swainson, 1825)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage,ICZN
gn_6445,"Lalage aurea (Temminck, 1825)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage,ICZN
gn_6446,"Lalage atrovirens (G. R. Gray, 1862)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage,ICZN
gn_6447,"Lalage leucoptera (Schlegel, 1871)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage,ICZN
gn_6448,"Lalage moesta P. L. Sclater, 1883",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage,ICZN
gn_6449,"Lalage leucomela (Vigors & Horsfield, 1827)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage,ICZN
gn_6450,"Lalage conjuncta Rothschild & E. Hartert, 1924",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage,ICZN
gn_6451,"Lalage melanoleuca (Blyth, 1861)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage,ICZN
gn_6452,"Lalage nigra (Pennant, 1781)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage,ICZN
gn_6453,"Lalage leucopygialis Walden, 1872",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage,ICZN
gn_6454,"Lalage melaschistos (Hodgson, 1836)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage,ICZN
gn_6455,"Lalage melanoptera (Rüppell, 1839)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage,ICZN
gn_6456,"Lalage polioptera (Sharpe, 1878)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage,ICZN
gn_6457,"Lalage fimbriata (Temminck, 1824)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage,ICZN
gn_6458,"Lalage typica (Hartlaub, 1865)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage,ICZN
gn_6459,"Lalage newtoni (Pollen, 1866)",Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage,ICZN
gn_6460,"Mohoua ochrocephala (J. F. Gmelin, 1789)",Animalia,Chordata,Aves,Passeriformes,Mohouidae,Mohoua,ICZN
gn_6461,"Mohoua albicilla (R. Lesson, 1830)",Animalia,Chordata,Aves,Passeriformes,Mohouidae,Mohoua,ICZN
gn_6462,"Mohoua novaeseelandiae (J. F. Gmelin, 1789)",Animalia,Chordata,Aves,Passeriformes,Mohouidae,Mohoua,ICZN
gn_6463,"Daphoenositta chrysoptera (Latham, 1801)",Animalia,Chordata,Aves,Passeriformes,Neosittidae,Daphoenositta,ICZN
gn_6464,"Daphoenositta papuensis (Schlegel, 1871)",Animalia,Chordata,Aves,Passeriformes,Neosittidae,Daphoenositta,ICZN
gn_6465,"Daphoenositta miranda De Vis, 1897",Animalia,Chordata,Aves,Passeriformes,Neosittidae,Daphoenositta,ICZN
gn_6466,"Eulacestoma nigropectus De Vis, 1894",Animalia,Chordata,Aves,Passeriformes,Eulacestomatidae,Eulacestoma,ICZN
gn_6467,"Aleadryas rufinucha (P. L. Sclater, 1874)",Animalia,Chordata,Aves,Passeriformes,Oreoicidae,Aleadryas,ICZN
gn_6468,"Ornorectes cristatus (Salvadori, 1876)",Animalia,Chordata,Aves,Passeriformes,Oreoicidae,Ornorectes,ICZN
gn_6469,"Oreoica gutturalis (Vigors & Horsfield, 1827)",Animalia,Chordata,Aves,Passeriformes,Oreoicidae,Oreoica,ICZN
gn_6470,"Falcunculus frontatus (Latham, 1801)",Animalia,Chordata,Aves,Passeriformes,Falcunculidae,Falcunculus,ICZN
gn_6471,"Coracornis raveni Riley, 1918",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Coracornis,ICZN
gn_6472,"Coracornis sanghirensis (Oustalet, 1881)",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Coracornis,ICZN
gn_6473,"Melanorectes nigrescens (Schlegel, 1871)",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Melanorectes,ICZN
gn_6474,"Pachycephala olivacea Vigors & Horsfield, 1827",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6475,"Pachycephala rufogularis Gould, 1841",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6476,"Pachycephala inornata Gould, 1841",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6477,"Pachycephala cinerea (Blyth, 1847)",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6478,"Pachycephala albiventris (Ogilvie-Grant, 1894)",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6479,"Pachycephala homeyeri (W. Blasius, 1890)",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6480,"Pachycephala phaionota (Bonaparte, 1850)",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6481,"Pachycephala melanorhyncha (A. B. Meyer, 1874)",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6482,"Pachycephala hyperythra Salvadori, 1876",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6483,"Pachycephala modesta (De Vis, 1894)",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6484,"Pachycephala philippinensis (Walden, 1872)",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6485,"Pachycephala sulfuriventer (Walden, 1872)",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6486,"Pachycephala hypoxantha (Sharpe, 1887)",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6487,"Pachycephala meyeri Salvadori, 1890",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6488,"Pachycephala simplex Gould, 1843",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6489,"Pachycephala orpheus Jardine, 1849",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6490,"Pachycephala soror P. L. Sclater, 1874",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6491,"Pachycephala fulvotincta Wallace, 1864",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6492,"Pachycephala macrorhyncha Strickland, 1849",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6493,"Pachycephala balim Rand, 1940",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6494,"Pachycephala mentalis Wallace, 1863",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6495,"Pachycephala pectoralis (Latham, 1801)",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6496,"Pachycephala fuliginosa Vigors & Horsfield, 1827",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6497,"Pachycephala citreogaster E. P. Ramsay, 1876",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6498,"Pachycephala orioloides Pucheran, 1853",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6499,"Pachycephala collaris E. P. Ramsay, 1878",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6500,"Pachycephala feminina Mayr, 1931",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6501,"Pachycephala chlorura G. R. Gray, 1860",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6502,"Pachycephala caledonica (J. F. Gmelin, 1789)",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6503,"Pachycephala vitiensis G. R. Gray, 1860",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6504,"Pachycephala vanikorensis Oustalet, 1875",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6505,"Pachycephala jacquinoti Bonaparte, 1850",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6506,"Pachycephala melanura Gould, 1843",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6507,"Pachycephala flavifrons (Peale, 1849)",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6508,"Pachycephala implicata E. Hartert, 1929",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6509,"Pachycephala richardsi Mayr, 1932",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6510,"Pachycephala nudigula E. Hartert, 1897",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6511,"Pachycephala lorentzi Mayr, 1931",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6512,"Pachycephala schlegelii Schlegel, 1871",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6513,"Pachycephala aurea Reichenow, 1899",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6514,"Pachycephala rufiventris (Latham, 1801)",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6515,"Pachycephala monacha G. R. Gray, 1858",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6516,"Pachycephala leucogastra Salvadori & D'Albertis, 1875",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6517,"Pachycephala arctitorquis P. L. Sclater, 1883",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6518,"Pachycephala griseonota G. R. Gray, 1862",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6519,"Pachycephala johni E. Hartert, 1903",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6520,"Pachycephala lanioides Gould, 1840",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6521,"Pachycephala tenebrosa (Hartlaub & Finsch, 1868)",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,ICZN
gn_6522,"Pseudorectes incertus (van Oort, 1909)",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pseudorectes,ICZN
gn_6523,"Pseudorectes ferrugineus (Bonaparte, 1850)",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pseudorectes,ICZN
gn_6524,"Colluricincla boweri E. P. Ramsay, 1885",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Colluricincla,ICZN
gn_6525,"Colluricincla tenebrosa (Rothschild, 1911)",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Colluricincla,ICZN
gn_6526,"Colluricincla megarhyncha (Quoy & Gaimard, 1832)",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Colluricincla,ICZN
gn_6527,"Colluricincla fortis (Gadow, 1883)",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Colluricincla,ICZN
gn_6528,"Colluricincla affinis (G. R. Gray, 1862)",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Colluricincla,ICZN
gn_6529,"Colluricincla obscura (A. B. Meyer, 1874)",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Colluricincla,ICZN
gn_6530,"Colluricincla discolor De Vis, 1890",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Colluricincla,ICZN
gn_6531,"Colluricincla tappenbecki Reichenow, 1898",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Colluricincla,ICZN
gn_6532,"Colluricincla rufogaster Gould, 1845",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Colluricincla,ICZN
gn_6533,"Colluricincla harmonica (Latham, 1801)",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Colluricincla,ICZN
gn_6534,"Colluricincla woodwardi E. Hartert, 1905",Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Colluricincla,ICZN
gn_6535,"Corvinella corvina (Shaw, 1809)",Animalia,Chordata,Aves,Passeriformes,Laniidae,Corvinella,ICZN
gn_6536,"Urolestes melanoleucus (Jardine, 1831)",Animalia,Chordata,Aves,Passeriformes,Laniidae,Urolestes,ICZN
gn_6537,"Eurocephalus ruppelli Bonaparte, 1853",Animalia,Chordata,Aves,Passeriformes,Laniidae,Eurocephalus,ICZN
gn_6538,"Eurocephalus anguitimens A. Smith, 1836",Animalia,Chordata,Aves,Passeriformes,Laniidae,Eurocephalus,ICZN
gn_6539,"Lanius tigrinus Drapiez, 1828",Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,ICZN
gn_6540,"Lanius souzae Barboza du Bocage, 1878",Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,ICZN
gn_6541,"Lanius bucephalus Temminck & Schlegel, 1845",Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,ICZN
gn_6542,"Lanius cristatus Linnaeus, 1758",Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,ICZN
gn_6543,"Lanius collurio Linnaeus, 1758",Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,ICZN
gn_6544,"Lanius isabellinus Hemprich & Ehrenberg, 1833",Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,ICZN
gn_6545,"Lanius phoenicuroides (Schalow, 1875)",Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,ICZN
gn_6546,"Lanius collurioides R. Lesson, 1831",Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,ICZN
gn_6547,"Lanius gubernator Hartlaub, 1882",Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,ICZN
gn_6548,"Lanius vittatus Valenciennes, 1826",Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,ICZN
gn_6549,"Lanius schach Linnaeus, 1758",Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,ICZN
gn_6550,"Lanius tephronotus (Vigors, 1831)",Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,ICZN
gn_6551,"Lanius validirostris Ogilvie-Grant, 1894",Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,ICZN
gn_6552,"Lanius mackinnoni Sharpe, 1891",Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,ICZN
gn_6553,"Lanius minor J. F. Gmelin, 1788",Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,ICZN
